CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL41,VITRO VIGUSA S. R. L. DE C.V. (VIDRIERA GUADALAJARA SA DE CV),7.74159565,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154,7.73915154
OCCIDENTAL42,PM CIGATAM PS S DE RL DE CV,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083,3.685862083
OCCIDENTAL43,SIEMENS SA DE CV,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517,1.978390517
OCCIDENTAL44,PROD FARMACEUTICOS COLLINS SA DE CV,1.855989725,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172,1.933092172
OCCIDENTAL45,FIDEICOMISO F--00291,0.107198146,0.119189842,0.137031949,0.157845877,0.181958587,0.199529285,0.221491207,0.246618366,0.274134251,0.306141275,0.338056222,0.380949751,0.430009543,0.430009543,0.430009543,0.430009543,0.430009543,0.430009543,0.430009543,0.430009543,0.430009543,0.430009543
OCCIDENTAL46,TECHNICOLOR MEXICANA S DE RL DE CV,9.488790103,9.530489091,9.789407489,9.958313969,10.13769674,10.26152941,10.39387038,10.39387038,10.39387038,10.39387038,10.39387038,10.39387038,10.39387038,10.39387038,10.39387038,10.39387038,10.39387038,10.39387038,10.39387038,10.39387038,10.39387038,10.39387038
OCCIDENTAL47,BELTICOS SA DE CV 684-1260,1.487958998,1.61764454,1.778936843,1.960048344,2.161229773,2.308667632,2.308667632,2.308667632,2.308667632,2.308667632,2.308667632,2.308667632,2.308667632,2.308667632,2.308667632,2.308667632,2.308667632,2.308667632,2.308667632,2.308667632,2.308667632,2.308667632
OCCIDENTAL48,ACEITES GRASAS Y DERIVADOS SA DE CV (AGYDSA),6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217,6.818566217
OCCIDENTAL49,CONTINENTAL AUTOMOTIVE SA DE CV (PERIFERICO),3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812,3.847672812
OCCIDENTAL50,FERRO PIEZAS ALANISA SA DE CV,1.978390517,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402,2.056659402
OCCIDENTAL51,LIQUIMEX SA DE CV (GUADALAJARA),1.487958998,1.649925695,1.828780065,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307,2.011374307
OCCIDENTAL52,LABORATORIOS PISA SA DE CV,6.535885984,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585,6.689641585
OCCIDENTAL53,CONTINENTAL AUTOMOTIVE SA DE CV (TIJERA),5.115801448,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393,5.256491393
OCCIDENTAL54,AMORTIGUAMIENTO OC,0,0,0,0,0,0,0.372677682,1.131698872,1.906008496,2.709060901,3.496532741,4.377980783,5.296618114,6.273159264,7.30962086,8.318771808,9.561681031,10.96148796,12.5,13.5,14.5,15.5
OCCIDENTAL55,AMORTIGUAMIENTO OC,0,0,0,0,0,0,0.372677682,1.131698872,1.906008496,2.709060901,3.496532741,4.377980783,5.296618114,6.273159264,7.30962086,8.318771808,9.561681031,10.96148796,12.5,13.5,14.5,15.5
OCCIDENTAL56,NINOS HEROES,21.04007254,21.04394667,21.28782959,21.57271233,21.79149212,21.88989182,22.17425056,22.61532861,23.02508592,23.55028299,23.81637345,24.57782039,25.34405071,26.20302843,27.1341111,27.82699797,28.4,28.6,28.8,29,29.20137457,29.40414748
OCCIDENTAL57,NINOS HEROES,27.41348961,27.26489359,27.42909091,27.6459091,27.88441177,27.96890622,28.39807379,28.92046168,29.40184373,30.02955169,30.32606216,31.25212262,32.18221113,33.22789383,34.36260074,34.6,34.8,35,35.2,35.4,35.6,35.80112994
