CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL70,EL SOL,13.77315489,13.79728496,13.9971016,14.23410284,14.45887903,14.75921368,15.11701932,10.37212269,10.64258398,10.91077163,11.43130376,11.86941292,12.35719302,12.82833477,13.49415884,14.26110316,14.94688028,15.62271617,12.66415128,13.37720697,14.22250611,14.97913059
OCCIDENTAL71,EL SOL,13.27774173,13.09868407,13.08364267,13.09763437,13.09445934,13.21721332,13.38409123,8.697998226,8.883491957,9.061619935,9.44268028,9.748089818,10.08668315,10.403756,10.86964442,11.40605838,11.86626391,12.30760302,10.02503268,10.55210635,11.17438142,11.72215927
OCCIDENTAL72,EL SOL,20.08585088,20.05076617,15.04964258,15.17217926,15.27203297,15.51690749,15.81309339,16.07865033,16.40269221,16.71311082,17.39740974,17.94169788,18.54654655,19.11131619,19.94875806,20.91461117,21.73976258,22.52958212,15.38075871,16.23523148,17.23917976,18.1332023
OCCIDENTAL73,SAN AGUSTIN,10.95771918,7.685537029,8.041828524,8.405890298,8.749593558,9.171263882,9.484687751,9.779285856,10.10924725,10.43097448,10.98890858,11.46286145,11.97915455,12.47316749,13.1500822,13.91890272,14.6009262,15.26467731,16.17191502,17.0662458,18.12741463,19.07363799
OCCIDENTAL74,SAN AGUSTIN,0,3.690614542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL75,SAN AGUSTIN,0,0,3.871052598,4.054984812,4.228877521,4.440314634,4.665747849,4.881681681,5.115160639,5.344555985,5.696420408,6.006970955,6.341506888,6.666005898,7.090635138,7.56828655,8.00197867,8.428214403,8.992137382,9.552782309,10.21452451,10.81947591
OCCIDENTAL76,BUGAMBILIAS,15.65091163,15.62579646,15.78840985,15.98107613,16.14817707,16.46751965,16.84102803,14.68139679,15.01769661,15.34157277,16.00951753,16.54997617,17.14740749,17.70888041,18.52451881,19.46160827,20.26985206,8.222589988,8.891990393,9.56547599,10.35703666,11.10872551
OCCIDENTAL77,BUGAMBILIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.67334971,13.57198534,14.38840506,15.35335372,16.22907065
OCCIDENTAL78,LOMAS,0,0,0,0,0,0,0,17.59173518,17.72200938,17.837291,18.34677272,18.70108391,19.11236117,19.47624928,20.10967897,20.86030584,21.45904945,23.98508338,24.93597929,25.83760304,26.94638289,27.83874525
OCCIDENTAL79,LOMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
