CLAVE,PSS/E,ID,SCL,FP,FEO,GCR,REGION,ZONA PDS,NOMBRE SUBESTACION,NODO,V1/V21/,NB / RMU2/,CAPACIDAD3/,NC4/
NORESTE538,632021,NE,1,0.95,2022,NES,NES,NUEVO LAREDO,MIGUEL ALEMAN,MIG-138,138/13.8,3,30,4
NORESTE539,632038,1,1,0.95,2017,NES,NES,NUEVO LAREDO,CAMARGO,CAM-138,138/13.8,1,20,3
NORESTE540,632053,NE,1,0.95,2023,NES,NES,NUEVO LAREDO,UNIDAD DEPORTIVA,UDE-138,138/13.8,1,40,
NORESTE541,0,NE,1,0.95,2032,NES,NES,NUEVO LAREDO,UNIDAD DEPORTIVA,UDE-138,138/13.8,2,40,
NORESTE542,0,NE,1,0.95,2029,NES,NES,NUEVO LAREDO,NUEVO LAREDO CENTRO,NCL-138,138/13.8,1,30,
NORESTE543,0,NE,1,0.95,2033,NES,NES,NUEVO LAREDO,NUEVO LAREDO CENTRO,NCL-138,138/13.8,2,30,
NORESTE544,0,NE,1,0.95,2034,NES,NES,NUEVO LAREDO,CARRETERA NACIONAL,CNL-138,138/13.8,1,30,
NORESTE545,610023,I1,0,0.95,2017,NES,NES,REYNOSA,PERFILES COMERCIALES SIGOSA SA DE CV,SGA-230,230,3.86121E+11,46,
NORESTE546,0,SP,0,0.95,2017,NES,NES,REYNOSA,VENTIKA SAPI DE CV,VKU-230,230/13.8,3.86151E+11,2.447,
NORESTE547,0,SP,0,0.95,2017,NES,NES,REYNOSA,VENTIKA II SAPI DE CV,VKD-230,230/13.8,3.86151E+11,2.267,
