CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL74,SAN AGUSTIN,0,6.486424726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL75,SAN AGUSTIN,0,0,6.885473161,7.299989602,7.717962125,8.104454704,8.57989173,9.083709231,9.586207699,10.13615679,10.6111296,11.28815585,11.9790137,12.70836905,13.5105533,14.23156515,15.2,15.7,16.2,16.7,17.2154321,17.7467726
OCCIDENTAL76,BUGAMBILIAS,16.99476928,17.2660626,17.65580662,18.08770574,18.52872319,18.89655776,19.47034271,17.17535007,17.69437952,18.29262486,18.74918021,19.55281504,20.36439517,21.22558575,22.19112842,23.00796878,24.22187837,9.988711655,10.95376042,11.9,12.42192982,12.96675131
OCCIDENTAL77,BUGAMBILIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.39544549,16.71889749,17.9,18.41436782,18.94351632
OCCIDENTAL78,LOMAS,0,0,0,0,0,0,0,24.13912813,24.49174076,24.94650566,25.20219691,25.9151292,26.62331136,27.3809545,28.25610324,28.92643442,30.07754608,34.17564769,36.03009124,36.9,37.10118694,37.30356788
OCCIDENTAL79,LOMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL80,CIUDADELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.37143281,21.66870804,22.78224419,23.60523251
OCCIDENTAL81,EGISMEX S. DE R.L. DE C.V. (LINEA 3 DEL TREN LIGERO SAN MARTIN),0.12996057,0.54878068,0.666681989,0.755021704,0.843676481,1.063080765,1.284331331,1.512243329,1.742460692,1.984148434,2.213329024,2.442796126,2.442796126,2.442796126,2.442796126,2.442796126,2.442796126,2.442796126,2.442796126,2.442796126,2.442796126,2.442796126
OCCIDENTAL82,SITEUR LINEA DOS DEL TREN,3.264908715,3.475109724,3.675931867,4.040575162,4.443730392,4.8683034,5.174633195,5.174633195,5.174633195,5.174633195,5.174633195,5.174633195,5.174633195,5.174633195,5.174633195,5.174633195,5.174633195,5.174633195,5.174633195,5.174633195,5.174633195,5.174633195
OCCIDENTAL83,U SCINT IND MEXICO SA DE CV,1.264214942,1.342244085,1.471734478,1.617726876,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001,1.835058001
OCCIDENTAL84,HUENTITAN,16.65058605,16.55927718,16.58631011,16.65427847,16.73094994,16.74290673,16.93649698,17.17413235,17.39674162,17.69134002,17.84430945,18.32029765,18.79171263,19.29679765,19.88329719,20.32438951,21.10174444,21.97378051,22.3,22.4,22.50044843,22.6013473
OCCIDENTAL85,HUENTITAN,18.14874682,18.11446944,18.20876342,18.34774292,18.49625074,18.64875258,18.92761665,19.2567091,19.57005145,19.96566545,20.20246525,20.80662294,21.40834492,22.13541223,22.87669487,23.45358341,24.42201436,25.50493467,27.0383942,27.6,27.80145985,28.00439022
OCCIDENTAL86,PENAL,16.41463098,16.31155145,16.33282283,16.46794267,16.61160493,16.61752196,16.87739665,17.18223938,17.4732251,17.83789732,17.98465579,18.53465781,19.08300268,19.66857772,20.34056238,20.86694045,21.74235625,22.72064507,24.0135627,25.4,25.6015873,25.8047745
OCCIDENTAL87,PENAL,13.9828338,13.98825582,14.0179688,14.15676074,14.30287512,14.31913147,14.56543802,14.85090688,15.12478432,15.38596557,15.60128821,16.10114444,16.60051851,17.13325538,17.74236004,18.2254598,19.01462054,19.89543152,21.05384948,22,22.20183486,22.40552142
OCCIDENTAL88,OBLATOS,12.68284557,12.66121389,12.67501733,12.77448953,12.88059322,12.8825467,13.0787302,13.30967699,13.4743489,13.75074556,13.91782735,14.28050812,14.69805413,15.14406605,15.65637485,15.99367307,16.65990092,17.40462928,18.38996609,19.54103052,20.52419063,22.35597923
OCCIDENTAL89,CIA SIDERURGICA DE GUAD SA DE CV,35.43735223,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901,35.10370901
OCCIDENTAL90,BEMIS PACKAGING MEXICO  MEXICO SA DE CV (ALKAN),2.246778646,2.35580449,2.465663603,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281,2.584008281
OCCIDENTAL91,SANMINA-SCI SYSTEMS MEX SA DE CV,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037,3.300680037
OCCIDENTAL92,SIAPA PLANTA 2,5.142358537,5.145428707,5.203092061,5.264287428,5.328196756,5.371328864,5.472836925,5.581970869,5.581970869,5.581970869,5.581970869,5.581970869,5.581970869,5.581970869,5.581970869,5.581970869,5.581970869,5.581970869,5.581970869,5.581970869,5.581970869,5.581970869
OCCIDENTAL93,SIAPA TOLUQUILLA,2.363704274,2.39150915,2.431749395,2.551474117,2.67850396,2.801036972,2.960995252,3.137796836,3.321723547,3.530298521,3.721474604,3.993207212,4.280938612,4.594628687,4.948291307,5.203539678,5.565243843,5.97726925,6.547960981,6.547960981,6.547960981,6.547960981
