CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL55,AMORTIGUAMIENTO OC,0,0,0,0,0,0,0.234725788,0.707099664,1.185620934,1.672611265,2.184857093,2.717898123,3.270960367,3.838024938,4.457157838,5.097084889,5.767623186,6.456184118,7.239565542,8.046297639,8.890503168,9.767655063
OCCIDENTAL56,NINOS HEROES,10.77156204,10.70545398,10.74889232,10.81421913,10.83420744,10.88823405,10.97577506,11.10481885,11.25592302,11.42697316,11.6955297,11.99116881,12.3001803,12.5988758,13.00282116,13.39947675,13.81549309,14.219508,14.77186905,15.30737751,15.85630912,16.4099659
OCCIDENTAL57,NINOS HEROES,7.884645365,7.792343544,7.780905282,7.785879472,7.788575838,7.81584076,7.896988729,7.978113031,8.074967948,8.185973102,8.366555048,8.566118103,8.774809882,8.975724383,9.251121906,9.520751578,9.803557428,10.07727208,10.45543311,10.82087699,11.19451313,11.57050258
OCCIDENTAL58,GUADALAJARA I,33.63850315,33.33870597,33.38245033,33.49538005,33.59746953,33.80477395,34.24527021,31.21776638,31.70723831,32.25377536,33.07704921,33.97908832,34.92136437,35.83666262,37.05409705,38.25397135,39.51232545,38.60284427,40.19127365,41.73912631,43.32668737,44.93348221
OCCIDENTAL59,COLON,12.00064343,12.11600179,12.24119582,12.44465794,12.69628263,12.77033015,12.93246322,13.09480285,13.28326001,13.49539522,13.82292735,14.18281315,14.55888772,14.98210359,15.47289589,15.95550363,16.46165433,16.95398943,17.62377616,18.27412164,18.94131974,19.61499593
OCCIDENTAL60,COLON,9.277588338,9.254236014,9.324718603,9.413755233,9.499093657,9.613701473,9.79471297,9.976369283,10.17851582,10.39960086,10.71098096,11.04939201,11.40253104,11.74847815,12.19540384,12.63879077,13.1037311,13.56054981,14.16272926,14.75322711,15.36030556,15.97779872
OCCIDENTAL61,BAJIO (ANTES PRIMAVERA),0,0,11.06014277,11.12440957,11.1639047,11.23831389,11.39025567,11.54245607,11.71777089,11.91409803,12.75289262,13.08981833,13.44185929,13.78313699,14.24016731,14.6899239,15.1616141,15.68331863,16.30831871,16.91564971,17.53898094,18.16871837
OCCIDENTAL62,FRESNO,16.1331947,16.361409,16.81282337,17.22958344,17.70012995,18.22257721,18.87136578,19.20489555,19.57770461,20.05140223,20.6346094,21.33620863,21.99989103,22.71833267,23.63411822,24.54545255,25.50103352,26.44316244,27.67153676,28.96095345,30.29902216,31.67004156
OCCIDENTAL63,LAS PINTAS,13.25297229,13.24379096,13.31163416,13.40639845,13.5522614,13.68382615,13.96594678,14.24918836,14.50527777,14.84501209,15.31421301,15.82287921,16.35351312,16.87469164,17.5419292,18.2052579,18.90080503,19.58579266,20.48209786,21.43428766,22.42228422,23.4344581
OCCIDENTAL64,LAS PINTAS,10.47328881,10.38126418,11.34560317,11.47116737,11.45123711,11.51443805,11.70406054,11.84703045,12.01358935,12.24935863,12.54228426,12.91389952,13.30185666,13.62933219,14.12335187,14.55841059,15.06969818,15.57056053,16.1790533,16.82898195,17.49841707,18.17790988
