CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL41,VITRO VIGUSA S. R. L. DE C.V. (VIDRIERA GUADALAJARA SA DE CV),6.627386045,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119,6.644603119
OCCIDENTAL42,PM CIGATAM PS S DE RL DE CV,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755,3.619589755
OCCIDENTAL43,SIEMENS SA DE CV,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699,1.867422699
OCCIDENTAL44,PROD FARMACEUTICOS COLLINS SA DE CV,1.805424223,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554,1.885906554
OCCIDENTAL45,FIDEICOMISO F--00291,0.103618896,0.115545981,0.132886509,0.153154134,0.176574135,0.194573347,0.216235839,0.240546707,0.267703781,0.29888149,0.333244338,0.375210261,0.423131408,0.423131408,0.423131408,0.423131408,0.423131408,0.423131408,0.423131408,0.423131408,0.423131408,0.423131408
OCCIDENTAL46,TECHNICOLOR MEXICANA S DE RL DE CV,9.23003736,9.297618403,9.553365572,9.723491249,9.899990064,10.07000599,10.21149703,10.21149703,10.21149703,10.21149703,10.21149703,10.21149703,10.21149703,10.21149703,10.21149703,10.21149703,10.21149703,10.21149703,10.21149703,10.21149703,10.21149703,10.21149703
OCCIDENTAL47,BELTICOS SA DE CV 684-1260,1.541024157,1.680217444,1.848359244,2.037647519,2.247099321,2.412153342,2.412153342,2.412153342,2.412153342,2.412153342,2.412153342,2.412153342,2.412153342,2.412153342,2.412153342,2.412153342,2.412153342,2.412153342,2.412153342,2.412153342,2.412153342,2.412153342
OCCIDENTAL48,ACEITES GRASAS Y DERIVADOS SA DE CV (AGYDSA),5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189,5.196954189
OCCIDENTAL49,CONTINENTAL AUTOMOTIVE SA DE CV (PERIFERICO),3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526,3.945876526
OCCIDENTAL50,FERRO PIEZAS ALANISA SA DE CV,2.160773197,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203,2.252804203
OCCIDENTAL51,LIQUIMEX SA DE CV (GUADALAJARA),1.575593091,1.752190817,1.942772529,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856,2.137911856
OCCIDENTAL52,LABORATORIOS PISA SA DE CV,5.212740048,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798,5.350918798
OCCIDENTAL53,CONTINENTAL AUTOMOTIVE SA DE CV (TIJERA),3.945876526,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824,4.066208824
OCCIDENTAL54,AMORTIGUAMIENTO OC,0,0,0,0,0,0,0.354192082,1.074581,1.811967115,2.574721009,3.355410975,4.197736158,5.073762167,5.983030401,6.965547684,7.960810297,9.079448847,10.27024295,11.67125945,13.19905548,14.5,15.5
OCCIDENTAL55,AMORTIGUAMIENTO OC,0,0,0,0,0,0,0.354192082,1.074581,1.811967115,2.574721009,3.355410975,4.197736158,5.073762167,5.983030401,6.965547684,7.960810297,9.079448847,10.27024295,11.67125945,13.19905548,14.5,15.5
OCCIDENTAL56,NINOS HEROES,20.40948501,20.47273741,20.71684277,21.00551625,21.22142906,21.42167591,21.72467378,22.13655465,22.5644935,23.07312343,23.56039698,24.29313168,25.02685768,25.76233569,26.65476561,27.45132242,28.4,28.6,28.8,29,29.20137457,29.40414748
OCCIDENTAL57,NINOS HEROES,25.61498408,25.55038713,25.71275151,25.93011466,26.15737141,26.36515119,26.80020713,27.26825213,27.75516728,28.34027511,28.89801066,29.75531907,30.61195941,31.46889656,32.51548596,33.44300017,34.70922316,35,35.2,35.4,35.6,35.80112994
OCCIDENTAL58,GUADALAJARA I,46.52488452,46.53876436,46.96489455,47.49177334,48.03738198,48.54777334,49.47820612,45.42507552,46.39788397,47.5391072,48.63901252,50.24918147,51.86582998,53.49045357,55.44581807,56.2,56.7,54.2,54.7,55.2,55.7,56.20429553
OCCIDENTAL59,COLON,15.98972165,16.29345436,16.5907766,16.99824837,17.48787635,17.6677455,18.00040723,18.35610471,18.72544562,19.16213088,19.58149047,20.20539668,20.83080512,21.54315213,22.30446931,22.98629421,23.90336926,24.87710011,26.20759825,26.6,26.80151515,27.00455693
OCCIDENTAL60,COLON,17.87548735,17.99620087,18.27532151,18.59390167,18.92034637,19.23339996,19.7142025,20.22276335,20.74905707,21.35311737,21.94125115,22.76301595,23.59204258,24.42893238,25.42160103,26.32997151,27.5148428,28.7734253,30.45521212,32.28072243,33.5,33.90483384
OCCIDENTAL61,BAJIO (ANTES PRIMAVERA),0,0,13.69676442,13.88393462,14.05047464,14.20674387,14.48601511,14.78407562,15.09339276,15.45730395,16.50702488,17.03934914,17.57322975,18.10918512,18.75641211,19.33714585,20.11617773,21.02713943,22.15908521,23.38691097,24.55853637,25.90475558
OCCIDENTAL62,FRESNO,19.45383396,19.91237208,20.62205679,21.29827559,22.06405873,22.81588224,23.77129649,24.36362854,24.97685298,25.766261,26.45394404,27.50874054,28.48700861,29.56387554,30.8324583,32.00206075,33.51134683,34.8,35.3,35.9,36.5101983,37.13076824
OCCIDENTAL63,LAS PINTAS,20.88495333,21.06444419,21.33821523,21.65794154,22.07781599,22.39084095,22.99086485,23.62411439,24.18451516,24.93001831,25.65808568,26.66087262,27.2,27.6,28,28.4,28.8,29.2,29.6,30.1,30.60844595,31.12548051
OCCIDENTAL64,LAS PINTAS,18.92061406,18.92865947,20.84904828,21.2444063,21.38595628,21.59919338,22.08784844,22.51680891,22.96233487,23.58236299,24.09007406,24.94469386,25.80512091,26.57215671,26.9,27.1,27.4,27.7,27.9,28.2,28.50322581,28.80971211
