CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL86,PENAL,20.66660979,20.59500633,20.69975677,20.94257651,21.21112104,21.23605732,21.63146417,22.09166492,22.52498942,23.08301397,23.23681119,23.8,24,24.2,24.4,24.6,24.8,25,25.2,25.4,25.6015873,25.8047745
OCCIDENTAL87,PENAL,17.60488982,17.66160737,17.76597638,18.00340521,18.26313692,18.29887135,18.66826721,19.09420833,19.49758014,19.91010778,20.15741601,20.4,20.6,20.8,21,21.2,21.4,21.6,21.8,22,22.20183486,22.40552142
OCCIDENTAL88,OBLATOS,17.29602886,17.31544219,17.39979512,17.59648405,17.81473944,17.83203609,18.15672942,18.53564824,18.81442256,19.27377045,19.47768891,20.05593654,20.71285372,21.48879132,22.32611194,22.83171841,24.12213426,25.74383683,26.1,26.3,26.50153257,26.70460944
OCCIDENTAL89,CIA SIDERURGICA DE GUAD SA DE CV,30.34967471,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811,30.14909811
OCCIDENTAL90,BEMIS PACKAGING MEXICO  MEXICO SA DE CV (ALKAN),2.337811207,2.458198436,2.582550656,2.715786959,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528,2.726269528
OCCIDENTAL91,SANMINA-SCI SYSTEMS MEX SA DE CV,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875,3.654572875
OCCIDENTAL92,SIAPA PLANTA 2,4.984200097,5.001303672,5.076454545,5.153773856,5.237539152,5.284262349,5.399927973,5.524986839,5.524986839,5.524986839,5.524986839,5.524986839,5.524986839,5.524986839,5.524986839,5.524986839,5.524986839,5.524986839,5.524986839,5.524986839,5.524986839,5.524986839
OCCIDENTAL93,SIAPA TOLUQUILLA,2.438863737,2.474542895,2.525684435,2.659121683,2.802854808,2.933477415,3.110100695,3.306205033,3.5092256,3.743833841,3.940449252,4.243125058,4.564401027,4.932698962,5.338777782,5.62022826,6.096663326,6.689228247,6.998338027,6.998338027,6.998338027,6.998338027
OCCIDENTAL94,MINSA SA DE CV,1.660226593,1.713672161,1.842567503,1.939914239,2.044772146,2.140065512,2.247309098,2.366258475,2.427974294,2.427974294,2.427974294,2.427974294,2.427974294,2.427974294,2.427974294,2.427974294,2.427974294,2.427974294,2.427974294,2.427974294,2.427974294,2.427974294
OCCIDENTAL95,LECHERA GUADALAJARA SA DE CV,6.249823941,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343,6.435509343
